"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"3934","/new-york/story/downtown/financial-district/man-lifts-womans-skirt-snaps-photo-fulton-street-station-police","2015-01-23","268","man-lifts-womans-skirt-snaps-photo-fulton-street-station-police","613536","Man Lifts Woman's Skirt and Snaps Photo in Fulton Street Station: Police","<p>A man lifted a woman&#39;s skirt and took a photo of her in&nbsp;the Fulton Street station Thursday, NYPD&nbsp;said.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3935","/new-york/story/east-village-lower-east-side/lower-east-side/les-tenant-leader-named-woman-of-distinction-for-community-work","2015-01-23","134","les-tenant-leader-named-woman-of-distinction-for-community-work","613500","LES Tenant Leader Named 'Woman of Distinction' for Community Work","<p>Smith Houses tenant association president Aixa Torres was recognized for her community involvement.</p>","0.00","0.00","0.00","0.02","0.00","0.00","0.00","-1","7"
"3936","/new-york/story/forest-hills-rego-park-jamaica/forest-hills/parents-furious-that-city-has-no-fix-for-forest-hills-kindergarten-crisis","2015-01-23","142","parents-furious-that-city-has-no-fix-for-forest-hills-kindergarten-crisis","613380","Parents Furious That City Has No Fix for Forest Hills Kindergarten Crisis","<p>Dozens of Forest Hills kids are waitlisted and will be sent&nbsp;to schools further away, parents said.</p>","0.00","0.75","0.23","0.11","0.11","0.11","0.05","-1","1"
"3939","/new-york/story/fort-greene-dumbo/dumbo/independent-bookstore-looking-raise-80k-stay-afloat-dumbo","2015-01-23","243","independent-bookstore-looking-raise-80k-stay-afloat-dumbo","613186","Independent Bookstore Looking to Raise $80K to Stay Afloat in DUMBO","<p>P.S. Bookshop has been selling rare and used books on Front Street in DUMBO for nearly a decade.</p>","0.00","0.10","0.08","0.02","0.02","0.00","0.02","-1","1"
"3940","/new-york/story/greenwich-village-soho/greenwich-village/nyu-students-want-info-on-trustees-role-controversial-abu-dhabi-campus","2015-01-23","104","nyu-students-want-info-on-trustees-role-controversial-abu-dhabi-campus","612060","NYU Students Want Info on Trustee's Role in Controversial Abu Dhabi Campus","<p>The CEO of a construction company at NYU&#39;s Abu Dhabi campus sits on the NYU Board of Trustees.</p>","0.00","0.00","0.15","0.06","0.00","0.00","0.00","-1","7"
"3945","/new-york/story/harlem/west-harlem/west-harlem-northern-mexico-kids-come-together-through-art","2015-01-23","237","west-harlem-northern-mexico-kids-come-together-through-art","612830","West Harlem and Northern Mexico Kids Come Together Through Art","<p>Artistic Dreams International, an organization that gives free classes, will hold an auction on May 16.</p>","0.00","0.20","0.00","0.00","0.00","0.00","0.00","1","1"
"3946","/new-york/story/jackson-heights-elmhurst/corona/man-beaten-with-baseball-bats-slashed-early-morning-attack-police","2015-01-23","176","man-beaten-with-baseball-bats-slashed-early-morning-attack-police","613187","Man Beaten with Baseball Bats and Slashed in Early-Morning Attack: Police","<p>The victim is in critical condition at Elmhurst Hospital, police said.</p>","0.00","0.03","0.11","0.11","0.06","0.06","0.05","-1","7"
"3947","/new-york/story/manhattan/top-10-unpretentious-rooftop-bars-manhattan","2015-01-23","114","top-10-unpretentious-rooftop-bars-manhattan","67677","Top 10 Unpretentious Rooftop Bars in Manhattan","Welcome the warm weather at Manhattan's best, and least pretentious, rooftop bars.","0.00","0.08","0.09","0.00","0.00","0.00","0.00","1","2"
"3948","/new-york/story/midtown-theater-district/midtown/18-subway-lines-slated-for-service-disruptions-this-weekend","2015-01-23","205","18-subway-lines-slated-for-service-disruptions-this-weekend","613511","18 Subway Lines Slated For Service Disruptions This Weekend","<p>1, 2, 3, 4, 5, 6, A, C, D, E, F, M, J, L, N, Q, R and Rockaway shuttle lines are scheduled for changes.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3952","/new-york/story/south-bronx/concourse/bronx-schools-call-for-renovations-desolate-playground","2015-01-23","138","bronx-schools-call-for-renovations-desolate-playground","613112","Bronx Schools Call for Renovations to Desolate Playground","<p>School officials are calling for basketball hoops and better cleanup efforts at the park.</p>","0.00","0.04","0.00","0.00","0.00","0.00","0.00","-1","1"
"3953","/new-york/story/st-george-port-richmond/st-george/residents-rally-save-century-old-st-george-wall","2015-01-23","200","residents-rally-save-century-old-st-george-wall","612730","Residents Rally to Save Century-Old St. George Wall","<p>The city plans to tear down the historic wall during renovation of Curtis High School.</p>","0.00","0.11","0.23","0.11","0.11","0.11","0.00","1","2"
"3954","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/design-student-aims-improve-subway-stations-by-installing-new-exit-signs","2015-01-23","193","design-student-aims-improve-subway-stations-by-installing-new-exit-signs","613184","Design Student Aims to Improve Subway Stations by Installing New Exit Signs","<p>The 21-year-old placed several of the unauthorized signs in Lexington Avenue&#39;s 86th Street station.</p>","0.00","0.00","0.13","0.13","0.00","0.05","0.00","-1","7"
"3955","/new-york/story/upper-west-side-morningside-heights/upper-west-side/chef-teaches-students-make-solar-powered-meals","2015-01-23","223","chef-teaches-students-make-solar-powered-meals","613396","Chef Teaches Students to Make Solar-Powered Meals","<p>Portable solar cookers can cook anything from nachos to scrambled eggs to applesauce.&nbsp;</p>","0.00","0.00","0.01","0.01","0.01","0.03","0.01","-1","7"
"3956","/new-york/story/upper-west-side-morningside-heights/upper-west-side/parents-upset-at-city-for-breaking-up-after-school-programs-family","2015-01-23","131","parents-upset-at-city-for-breaking-up-after-school-programs-family","612808","Parents Upset at City for Breaking Up After-School Program's 'Family'","<p>P.S. 191 is&nbsp;pleading with the city to let them keep the program, which was closed amid rape accusations.</p>","0.00","0.23","0.13","0.08","0.15","0.04","0.08","1","1"
"3957","/new-york/story/washington-heights-inwood/fort-george/major-traffic-changes-proposed-for-uptown-sherman-st-nicholas-avenues","2015-01-23","111","major-traffic-changes-proposed-for-uptown-sherman-st-nicholas-avenues","612916","Major Traffic Changes Proposed for Uptown Sherman and St. Nicholas Avenues","<p>The DOT wants&nbsp;to reduce each avenue from four to two lanes of traffic and add bike lanes.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"3959","/new-york/story/washington-heights-inwood/inwood/man-found-dead-outside-inwood-nightclub","2015-01-23","109","man-found-dead-outside-inwood-nightclub","474550","Man Found Dead Outside Inwood Nightclub","<p>A 30-year-old man collapsed inside the club at a private party, then he stepped outside.</p>
","0.00","0.05","0.75","0.02","0.00","0.00","0.03","-1","2"
"3960","/new-york/story/washington-heights-inwood/washington-heights/man-shot-parked-car-washington-heights-police-say","2015-01-23","152","man-shot-parked-car-washington-heights-police-say","612511","Man Shot in Parked Car in Washington Heights, Police Say","<p>The 21-year-old victim was hit after a suspect fired into a car three times&nbsp;early Sunday morning.</p>","0.00","0.50","0.00","0.00","0.03","0.08","0.03","1","1"
"3961","/new-york/story/washington-heights-inwood/washington-heights/pols-want-hudson-river-ferry-with-stops-washington-heights-inwood","2015-01-23","153","pols-want-hudson-river-ferry-with-stops-washington-heights-inwood","613128","Pols Want Hudson River Ferry With Stops in Washington Heights and Inwood","<p>The ferry would stop at 178th and Dyckman streets, in addition to Harlem, Midtown and Upper West Side.</p>","0.00","0.00","0.15","0.06","0.00","0.00","0.00","-1","7"
"3962","/new-york/story/washington-heights-inwood/washington-heights/six-things-do-uptown-this-weekend","2015-01-23","327","six-things-do-uptown-this-weekend","613385","Six Things to Do Uptown This Weekend","<p>A world-class art exhibit and live&nbsp;performances top the list of uptown events this weekend.</p>","0.00","0.03","0.04","0.04","0.04","0.04","0.00","-1","7"
"3963","/new-york/story/williamsburg-greenpoint-bushwick/williamsburg/no-weekend-l-train-service-between-brooklyn-manhattan-for-6-weeks","2015-01-23","396","no-weekend-l-train-service-between-brooklyn-manhattan-for-6-weeks","586311","No Weekend L Train Service Between Brooklyn and Manhattan for 6 Weeks","<p>The train won&#39;t be running on weekends between Bedford and Eighth avenues in April and May.</p>","0.00","0.05","0.05","0.00","0.05","0.00","0.05","-1","7"
"3965","/new-york/features/holiday-guide-2014","2015-08-10","732","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"3978","/new-york/features/apartmentality/rental-prices-dip-north-brooklyns-older-units-as-luxe-developments-soar/","2015-06-25","346","rental-prices-dip-north-brooklyns-older-units-as-luxe-developments-soar","638784","Rental Prices Dip in North Brooklyn's Older Units as Luxe Developments Soar","<p>Rents for new developments rise in Greenpoint and Williamsburg, but not for older units, brokers say.</p>","0.00","0.05","0.00","0.00","0.00","0.00","0.00","-1","1"
"3979","/new-york/features/get-out-do-this/14-things-do-manhattans-neighborhoods-this-weekend/","2015-06-25","626","14-things-do-manhattans-neighborhoods-this-weekend","639628","14 Things for You To Do in Manhattan's Neighborhoods This Weekend ","<p>Check out these events, from outdoor yoga to a concert by one of hip hop&#39;s masters.</p>","0.00","0.05","0.15","0.04","0.04","0.04","0.00","-1","2"
"3980","/new-york/features/get-out-do-this/19-things-do-this-week-new-york-citys-neighborhoods/","2015-06-25","2078","19-things-do-this-week-new-york-citys-neighborhoods","640034","19 Things To Do This Week in New York City's Neighborhoods","<p>Enjoy summer evenings outdoors in the city lots of different ways.</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.00","1","1"
"3981","/new-york/features/get-out-do-this/9-things-do-queens-neighborhoods-this-weekend/","2015-06-25","188","9-things-do-queens-neighborhoods-this-weekend","639481","9 Things To Do in Queens Neighborhoods This Weekend","<p>Take your dog for a treat at the Canine Ice Cream Festival or watch the annual Dragon Boat contest.</p>","0.00","0.10","0.04","0.04","0.08","0.04","0.10","-1","7"
"3982","/new-york/features/on-inside/city-ignored-legionnaires-death-of-bronx-teacher-april-family-says/","2015-06-25","422","city-ignored-legionnaires-death-of-bronx-teacher-april-family-says","639261","City 'Ignored' Legionnaires' Death of Bronx Teacher in April, Family Says","<p>James Rouse taught at P.S. 325 near the epicenter of the city&#39;s Legionnaires&#39; disease outbreak.</p>","0.00","0.75","0.23","0.11","0.11","0.11","0.19","-1","1"
"3983","/new-york/features/on-inside/city-never-inspected-school-where-teacher-died-of-legionnaires-disease/","2015-06-25","4899","city-never-inspected-school-where-teacher-died-of-legionnaires-disease","640183","City Never Inspected School Where Teacher Died of Legionnaires' Disease","<p>Health inspectors now plan to visit P.S. 325 for the first time since a teacher there died in April.</p>","0.00","0.23","0.05","0.00","0.00","0.00","0.00","1","1"
"3984","/new-york/features/on-inside/court-officers-union-chief-blasts-city-response-legionnaires-outbreak/","2015-06-25","663","court-officers-union-chief-blasts-city-response-legionnaires-outbreak","640448","Court Officers' Union Chief Blasts City Response to Legionnaires' Outbreak","<p>Union boss says city should have called in feds after a city school teacher died in April 30.</p>","0.00","0.23","0.00","0.10","0.03","0.10","0.10","1","1"
"3985","/new-york/features/on-inside/teachers-death-alone-not-enough-spark-legionnaires-probe-mayor-says/","2015-06-25","726","teachers-death-alone-not-enough-spark-legionnaires-probe-mayor-says","639868","Teacher's Death Alone Not Enough to Spark Legionnaires' Probe, Mayor Says","<p>City could not probe death of South Bronx teacher in April because there were no other victims.</p>","0.00","0.75","0.23","0.11","0.11","0.11","0.00","-1","1"
"3986","/new-york/features/open-house-insider/open-house-agenda-3-condos-over-1000-square-feet-under-1-million/","2015-06-25","246","open-house-agenda-3-condos-over-1000-square-feet-under-1-million","639633","Open House Agenda: 3 Condos Over 1,000 Square Feet and Under $1 Million ","<p>Big space, reasonable price tag. Reasonable for New York City, that is.</p>","0.00","0.23","0.03","0.03","0.03","0.05","0.00","1","1"
"3988","/new-york/features/openings-closings/caffebene-opens-new-outpost-on-busy-kew-gardens-corner/","2015-06-25","272","caffebene-opens-new-outpost-on-busy-kew-gardens-corner","640394","Caffebene Opens New Outpost on Busy Kew Gardens Corner","<p>The coffee shop&nbsp;held a grand opening for its new outpost Monday.</p>","0.00","0.24","0.00","0.00","0.00","0.24","0.24","-1","7"
"3989","/new-york/features/openings-closings/haifa-market-prospect-heights-closes-after-45-years-business/","2015-06-25","452","haifa-market-prospect-heights-closes-after-45-years-business","640530","Haifa Market Closes After 45 Years in Business in Prospect Heights","<p>The owners of the family-run market lost 46-year-old Bassam Awad&nbsp;in a fire next to the&nbsp;shop in January.</p>","0.00","0.00","0.04","0.04","0.04","0.13","0.04","-1","7"
"3990","/new-york/features/openings-closings/large-international-supermarket-opens-at-lefrak-city/","2015-06-25","1060","large-international-supermarket-opens-at-lefrak-city","640077","Large International Supermarket Opens at LeFrak City","<p>Great Wall, which focuses on Asian food, opened this week.&nbsp;</p>","0.00","0.53","0.05","0.00","0.00","0.11","0.00","1","1"
"3991","/new-york/features/openings-closings/new-park-slope-eatery-promises-not-serve-fake-italian-food/","2015-06-25","188","new-park-slope-eatery-promises-not-serve-fake-italian-food","639249","New Park Slope Eatery Promises Not To Serve 'Fake Italian Food'","<p>Pastificio Flora&#39;s co-owners plan to serve authentic food inspired by life in smalltown southern Italy.</p>","0.00","0.53","0.53","0.26","0.26","0.26","0.00","1","7"
"3992","/new-york/features/openings-closings/play-drag-queen-bingo-at-this-new-east-village-bar/","2015-06-25","330","play-drag-queen-bingo-at-this-new-east-village-bar","640599","Play 'Drag Queen Bingo' at This New East Village Bar","<p>The Grayson opened officially on Monday.</p>","0.00","0.03","0.01","0.01","0.00","0.05","0.00","-1","5"
"3993","/new-york/features/openings-closings/popular-ashtanga-yoga-studio-priced-out-of-soho-instructor-says/","2015-06-25","530","popular-ashtanga-yoga-studio-priced-out-of-soho-instructor-says","640466","Popular Ashtanga Yoga Studio Priced Out of SoHo, Instructor Says","<p>Eddie Stern&#39;s Ashtanga Yoga is being kicked out 30 days before his lease expires, he said.</p>","0.00","0.09","0.10","0.04","0.10","0.12","0.04","-1","7"
